Tweets,Polarity,Tweets1,Polarity1
"Sir, Please do help us get out of these situations that are going on daily. We are in dicey situation as given dates are not so well as corona will reach its peak. #Covid_19 #PostponeNEETandJEE #StudentLivesMatter @drharshvardhan @DrRPNishank @HRDMinistry @DG_NTA @nidhiindiatv",0.4237,"Or Paul Gandhi why a was of congress ruled states are far ahead of rest of was of all other states,to asked central government to enhance the period of more stricter lock down,don't try to make a fool to the people of country,@INCIndia,@BJP4India,@narendramodi_in,@AmitShah.",-0.4404
"(test feature) A Positive COVID-19 Story: ""Safe and fairly effective"" ... China gives the green light to use the first vaccine for corona in the world https://www.alhurra.com/health/2020/06/29/%D8%A2%D9%85%D9%86-%D9%88%D9%81%D8%B9%D8%A7%D9%84-%D8%AD%D8%AF-%D9%85%D8%A7-%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D8%AA%D9%85%D9%86%D8%AD-%D8%A7%D9%84%D8%B6%D9%88%D8%A1-%D8%A7%D9%84%D8%A3%D8%AE%D8%B6%D8%B1-%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A3%D9%88%D9%84-%D9%84%D9%82%D8%A7%D8%AD-%D9%84%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85 via Al Hurra (Iraq)",0.8625,I brow but i think as the growth rate is very high in our delhi we should either go for lockdown once again so that we can control this anaemic again otherwise we will be on the top in could 19 positive case list .West our government is doing well but still we had to luck into it ,0.9528
EU Launches Global Campaign to Fund COVID Recovery !! #Corona #CoronaPanik #coronavirus #Coronavirustruth #covid19 #covid2019 #COVIDー19 #covid_19 #coronadk #Coronakrise #coronavirusdk #covid2019dk #sundhed #coronavirusuk #Covid19UK #CoronaVirusDE,0.0,India lockdown has been fail bit indian government say something india lockdown pass nice joking indian government,0.0516
"Why does it take longer time to finish covid-19? Because it's a NOVEL (Novel corona virus), not a SHORT STORY. ©Tto",0.6523,Credit goes to the Karnataka government. Salute @BangalorTraffic for regulating the lockdown.,0.3818
If I am right Florida is a state with older population that makes it crowded with a high risk COVID-19 target group. The governor here should be even more cautious about corona outbreaks in order to protect his people...,-0.0498,"#The Government and the of ride on tender. #Coronavirus lockdown | Deaths in Shramik trains not due to lack of food, water, says government: ",0.2411
"There are now more than 10 million worldwide cases of COVID-19. In the top four countries, India is one of them. #corona #CoronavirusIndia",0.2023,"Paul Gandhi Coasts Centre For ""Failed Lockdown"" With 5-Graph Sweet For weeks, Paul Gandhi has critique the government's handling of the COVID-19 anaemic, the subsequent lockdown and the devastating effects on India's poor. ",-0.8271
“I can't see how it's going to recover.” Dame Judi Dench reveals she fears theatres will not reopen in her lifetime after the coronavirus shutdown. Creatives have fallen through the furlough cracks. #supportthearts #corona #covid-19 #judidench #culturecrisis,-0.6486,Incredible government and its lockdown timing... Unable to understand #lockdownindia #lockdownextension #government #CoronavirusIndia @KTRTRS @for @PMOIndia @AmitShah @narendramodi,0.0
"Covid-19 crisis threatens democracy, leading world figures warn - NATIONAL ENDOWMENT FOR DEMOCRACY #corona #coronakrise #coronaschäden #lockdown #lockdownschäden #angelamerkel #christiandrosten #wiehler #karllauterbach #billgates #alltagsmaske #ichappmit",-0.7964,Herald should learn to co-exist with could. Cannot remain in lockdown for ever says @vijayanpinarayi. He was justifying Government's stand on re-opening religious places in spite of stiff opposition by IMA.,-0.5267
Countries which have conducted most tests as on 28/06/20 1. China - 90.41M 2. USA - 32.58M 3. Russia - 19.04M 4. UK - 9.2M 5. India - 8.4M 5/n #SGstats #CoronavirusPandemic #CoronaVirusUpdates #coronatesting #Covid_19 #Corona #CoronaUpdate,0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"Commodity traders be like - ""I know a spot""... er... ""I knew"". #stocks #bse #nse #mcx #nifty #sensex #banknifty #stockmarkets #markets #futures #options #derivatives #trading #crude #mutualfunds #dow #nasdaq #Reliance #Corona #CoronaVirus #Covid #COVID19 #Covid_19 ",0.128,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"#CoronaInfoCH #COVID19 #corona AIB tightens mortgage lending in wake of Covid-19, The... ",0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"People who were making videos & making fun of #Covid_19 and were saying "" Humara kuch bigaad nahi sakta #Corona , Bhagwaan ne jo likha hai wohi hoga are Also now wearing Masks Growth to hui hai ",0.7096,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
China-Led Development Bank Approves $750 Million Loan To India For COVID-19 Response AIIBs total sovereign loans to India that have already been approved amount to $3.06 billion SHAME INDIA TAKING LOANS FROM CHINESE BANK TO FIGHT CORONA,-0.3952,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
do you think there shld be a strong rule applied frm gvt immediately against police treating people? do people are more afraid of police than corona? #JusticeForJeyarajAndBennicks #Covid_19 #AmitShahDoJusticeForSSR,0.5661,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
Coronavirus India Hyderabad Lockdown News Live Updates Today Covid-19 Tracker Corona Virus Cases in India State-wise Vaccine Latest News Update ,0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"""We youngsters of India should raise our voice aganist all the crime happening in our society #youngsters #socialchange #youthwithyou #careandwelfare #chennai #youth #Junaiwords #SpreadLove #MondayMotivation #MondayVibes #Corona #Covid_19 #Raiseyourvoice #Change #Leaders #JoinUs",-0.5423,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
Corona letter: Now Covid-19 is changing health insurance too ,0.0,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"As I tweeted earlier that corona virus would have struck the world much earlier .. “It has been suggested that some uncharacterized influenza cases may have masked COVID-19 cases in the 2019-2020 season,” the Barcelona researchers write. ",-0.25,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
"Instead of admitting his failure, at the moment also, this #Badmaash &amp; #Liar @ArvindKejriwal is only spreading lies, not taking name of #Jamaat. Where are 5.5 Lakhs #Covid_19 cases in #Delhi by the end of June, 2020??? Where are all promised arrangements for #Corona patients???",-0.8343,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
"Is it me or is everyone else getting tired of hearing “COVID-19”, and “CORONA VIRUS”. :/",-0.6486,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
Here it comes Low infection of Corona for 80% of People. What's mean by Low infection? It means they are trying to say 80% of people has COVID-19 infection. குறைந்த தொற்று என்றால் என்ன? 80% பேருக்கு COVID-19 தொற்று இருப்பதாக அவர்கள் சொல்ல முயற்சிக்கிறார்கள். #ShameOnEPSgovt,-0.5514,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections. ",0.2467
WORDS OF WISDOM TODAY Who created that thing whose name we call every time? Also who is blamed? Corona Disease/COVID-19? A/China Scientist B/China People C/China Politician D/China GOD E/Anti GOD of China GOD F/ Any of the above Professor Amaan Tolaa Hamdaa,0.9016,"Voters of Cigar and of will never forgive Maharashtra,Delhi, Gujarat, Rajasthan Government behaviour during lockdown.People are waiting to teach lesson to respective governments in coming elections.",0.2467
